"esu_returns_invest","esu_returns_baseline","esu_var_invest","esu_var_baseline"
187739.086,186948.641,1961931057763932416,1955390175080248320
186948.808,186948.641,1955391003344453376,1955390175080248320
187739.258,186948.641,1961931786459476992,1955390175080248320
186948.887,186948.641,1955392525680257280,1955390175080248320
187620.095,186948.641,1969354720626271744,1955390175080248320
187036.432,186948.641,1957690339474058496,1955390175080248320
468206.54,186948.641,6336301394313437184,1955390175080248320
186948.803,186948.641,1955390927040327424,1955390175080248320
186948.642,186948.641,1955390181028239360,1955390175080248320
187811.753,186948.641,1963018965633814784,1955390175080248320
186948.655,186948.641,1955390227716236800,1955390175080248320
186948.642,186948.641,1955390183817922304,1955390175080248320
251588.507,186948.641,2277800795806055936,1955390175080248320
186948.818,186948.641,1955390981548411136,1955390175080248320
186948.923,186948.641,1955393215858504960,1955390175080248320
251588.726,186948.641,2277800668656544512,1955390175080248320
186948.774,186948.641,1955392510295084544,1955390175080248320
186948.78,186948.641,1955390706179540736,1955390175080248320
187107.167,186948.641,1958768088185412864,1955390175080248320
251588.422,186948.641,2277799106098319360,1955390175080248320
186948.66,186948.641,1955390320541418240,1955390175080248320
186948.655,186948.641,1955390241053752064,1955390175080248320
187620.097,186948.641,1969354727570360576,1955390175080248320
187620.095,186948.641,1969354720626271744,1955390175080248320
186948.663,186948.641,1955390395061612544,1955390175080248320
186948.832,186948.641,1955391058746155264,1955390175080248320
186948.641,186948.641,1955390184155157760,1955390175080248320
186948.659,186948.641,1955390304718533376,1955390175080248320
186948.803,186948.641,1955390927790670336,1955390175080248320
186949.765,186948.641,1955409201845106176,1955390175080248320
186950.513,186948.641,1955400043778483200,1955390175080248320
186948.805,186948.641,1955390933672547072,1955390175080248320
187036.272,186948.641,1957689608949963008,1955390175080248320
187739.28,186948.641,1961932019013149696,1955390175080248320
186948.655,186948.641,1955390229206563584,1955390175080248320
187740.553,186948.641,1961956863632258560,1955390175080248320
186949.006,186948.641,1955394806924236288,1955390175080248320
186949.764,186948.641,1955409196366749696,1955390175080248320
187020.528,186948.641,1956484753701989376,1955390175080248320
186948.818,186948.641,1955390994857682176,1955390175080248320
187739.18,186948.641,1961932641281926656,1955390175080248320
