"esu_returns_invest","esu_returns_baseline","esu_var_invest","esu_var_baseline"
256682.273,186948.641,2318679246501652992,1955390171069516800
187835.883,186948.641,1964398281842015232,1955390171069516800
540421.117,186948.641,9944947238409906176,1955390171069516800
427941.184,186948.641,3581931416213339648,1955390171069516800
240015.509,186948.641,3244751778855742976,1955390171069516800
199096.83,186948.641,2276156342739235072,1955390171069516800
428016.584,186948.641,3584592328418295808,1955390171069516800
188257.933,186948.641,1987376511806107648,1955390171069516800
238231.77,186948.641,3361212843693849600,1955390171069516800
188877.405,186948.641,1985542838926752256,1955390171069516800
253601.367,186948.641,2314622335969597952,1955390171069516800
274506.176,186948.641,2768621787995493376,1955390171069516800
423978.072,186948.641,3514166920533401088,1955390171069516800
514560.961,186948.641,5901502636752189440,1955390171069516800
264536.863,186948.641,2399377129547361280,1955390171069516800
252454.324,186948.641,2296164607764600320,1955390171069516800
1143060.214,186948.641,33534644363462938624,1955390171069516800
201902.185,186948.641,2083371226168242176,1955390171069516800
1371113.265,186948.641,37984080746476716032,1955390171069516800
487062.688,186948.641,9391237149772806144,1955390171069516800
208577.316,186948.641,2362062136531793408,1955390171069516800
507718.993,186948.641,11049188812140806144,1955390171069516800
1426961.373,186948.641,49705714521159516160,1955390171069516800
738923.515,186948.641,11071912598617255936,1955390171069516800
187139.64,186948.641,1958916517908678656,1955390171069516800
253209.798,186948.641,2303194821365659904,1955390171069516800
252980.773,186948.641,2307979879993293312,1955390171069516800
433939.912,186948.641,3880472173834422784,1955390171069516800
199035.451,186948.641,2051586126876953600,1955390171069516800
253332.637,186948.641,2299024618326093568,1955390171069516800
227296.785,186948.641,3221969743078597632,1955390171069516800
1198189.808,186948.641,37328800291029909504,1955390171069516800
187113.93,186948.641,1958854904624679168,1955390171069516800
1187222.287,186948.641,36235608358717444096,1955390171069516800
539440.996,186948.641,9891810652162560000,1955390171069516800
286917.324,186948.641,2479669616946719232,1955390171069516800
480641.931,186948.641,6904866709559819264,1955390171069516800
221677.849,186948.641,2125742766577541632,1955390171069516800
468611.836,186948.641,6336415548870501376,1955390171069516800
325653.482,186948.641,3845001958855425024,1955390171069516800
698433.182,186948.641,8712729885871703040,1955390171069516800
1212797.188,186948.641,34943407686943232000,1955390171069516800
447613.464,186948.641,3528691043194489856,1955390171069516800
470769.596,186948.641,3960666877216491008,1955390171069516800
446431.098,186948.641,3760204141057604608,1955390171069516800
1525211.569,186948.641,56487023117877444618,1955390171069516800
508696.512,186948.641,8445484357911184384,1955390171069516800
476996.154,186948.641,9207945041181510656,1955390171069516800
1616264.977,186948.641,52531656214220546058,1955390171069516800
1150866.762,186948.641,33958262409176244224,1955390171069516800
423768.492,186948.641,3518473508511111168,1955390171069516800
427000.371,186948.641,7545817251740733440,1955390171069516800
457750.08,186948.641,4.995832128586e+18,1955390171069516800
458021.131,186948.641,5009407224047899648,1955390171069516800
720110.571,186948.641,9054190972708547584,1955390171069516800
206300.598,186948.641,2350721110458115072,1955390171069516800
1317091.673,186948.641,41985247426238365696,1955390171069516800
417786.571,186948.641,3457582089367594496,1955390171069516800
210504.259,186948.641,2274825511833460736,1955390171069516800
300538.467,186948.641,3806761301517824512,1955390171069516800
254050.522,186948.641,2320126796014944256,1955390171069516800
479238.406,186948.641,6634150083602397184,1955390171069516800
437825.276,186948.641,3635867243693935104,1955390171069516800
187069.5,186948.641,1957923326873692672,1955390171069516800
1142024.541,186948.641,3.3556796309016e+19,1955390171069516800
188983.213,186948.641,2000497460433322496,1955390171069516800
1251761.042,186948.641,37428240661195702272,1955390171069516800
821008.22,186948.641,17197495156175362048,1955390171069516800
200683.274,186948.641,2092449397744851712,1955390171069516800
434161.605,186948.641,3741218049358814720,1955390171069516800
209313.395,186948.641,2376631614394105856,1955390171069516800
669144.735,186948.641,10008877981368688640,1955390171069516800
255939.596,186948.641,2309732312833142272,1955390171069516800
417072.939,186948.641,3446731553221697536,1955390171069516800
208512.798,186948.641,2361128760217052160,1955390171069516800
514460.895,186948.641,9102955568613305344,1955390171069516800
198199.575,186948.641,2263629579447105536,1955390171069516800
434306.391,186948.641,3652714774871620096,1955390171069516800
1237560.201,186948.641,36142488748670631936,1955390171069516800
264196.294,186948.641,2506309292360111616,1955390171069516800
266196.685,186948.641,2435575863779058176,1955390171069516800
429673.097,186948.641,3857821949049256960,1955390171069516800
418494.409,186948.641,3472494104393443840,1955390171069516800
486444.01,186948.641,9367580366255024128,1955390171069516800
1430187.561,186948.641,49797598910875779072,1955390171069516800
425943.914,186948.641,3529364501416141824,1955390171069516800
209039.947,186948.641,2285386427518515200,1955390171069516800
429692.88,186948.641,3631476953588792832,1955390171069516800
418632.738,186948.641,3477477081971912192,1955390171069516800
232275.657,186948.641,3329800621214334464,1955390171069516800
435328.188,186948.641,3607386642277068288,1955390171069516800
1339497.646,186948.641,44745114164873371648,1955390171069516800
467740.511,186948.641,3852919835210673152,1955390171069516800
208452.413,186948.641,2360120047018797568,1955390171069516800
222982.027,186948.641,2143406906534773248,1955390171069516800
187849.805,186948.641,1970129758124628224,1955390171069516800
198907.696,186948.641,2074501526660697088,1955390171069516800
188741.29,186948.641,1996757867003616768,1955390171069516800
188688.763,186948.641,1986194247589470208,1955390171069516800
427294.376,186948.641,3667226337118635520,1955390171069516800
252530.798,186948.641,2298688015049528576,1955390171069516800
255293.45,186948.641,2343348177968105472,1955390171069516800
427089.26,186948.641,3659459300186335744,1955390171069516800
253050.766,186948.641,2299525991024519936,1955390171069516800
439129.586,186948.641,3.972962798546e+18,1955390171069516800
187945.038,186948.641,1965569471169319424,1955390171069516800
301598.432,186948.641,3738113659758587392,1955390171069516800
187650.734,186948.641,1969742755184609792,1955390171069516800
227216.348,186948.641,3220373435876910080,1955390171069516800
228076.697,186948.641,3246235908200244224,1955390171069516800
188750.61,186948.641,1983066615048881920,1955390171069516800
187930.074,186948.641,1976123157351111936,1955390171069516800
1235982.443,186948.641,39228960575325224960,1955390171069516800
