StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
5,3520,-122.9995317,43.13461915,Falls,Blocked,455041.93,0.1
5,3538,-123.2501314,43.40531538,Culvert,Passable,108847.2,1
5,3539,-122.8147865,43.16844861,Culvert,Partial,108847.2,0.5
5,3542,-122.8902467,43.51258997,Culvert,Blocked,108847.2,0.1
5,3547,-122.7614561,43.45602211,Culvert,Partial,108847.2,0.5
5,3547,-122.7547515,43.45194505,Falls,Blocked,455041.93,0.1
5,3589,-122.7353284,43.22652069,Falls,Unknown,455041.93,0.5
5,3688,-123.2736471,43.4019428,Culvert,Blocked,108847.2,0.1
5,3718,-123.0836173,43.19662828,Culvert,Blocked,108847.2,0.1
5,3736,-123.0149364,43.26491455,Culvert,Blocked,108847.2,0.1
5,3772,-122.9047613,43.38075871,Culvert,Blocked,108847.2,0.1
5,3783,-122.9132282,43.37068317,Culvert,Unknown,108847.2,0.1
5,3841,-123.0315586,43.24043819,Dam,Partial,487195.2,0.5
5,3898,-122.8914112,43.4889563,Culvert,Blocked,108847.2,0.1
5,3898,-122.8892011,43.48913527,Culvert,Blocked,108847.2,0.1
5,3901,-122.8671214,43.39733276,Culvert,Blocked,108847.2,0.1
5,4016,-123.0835622,43.20345197,Culvert,Blocked,108847.2,0.1
5,4034,-123.2227565,43.30334914,Culvert,Partial,108847.2,0.5
5,4060,-122.5773812,43.36267605,Culvert,Partial,108847.2,0.5
5,4245,-122.7026976,43.52386708,Falls,Blocked,455041.93,0.1
5,4274,-123.3632925,43.34662761,Culvert,Passable,108847.2,1
5,4378,-122.6522147,43.39681571,Falls,Blocked,455041.93,0.1
5,4427,-122.899852,43.3659175,Culvert,Unknown,108847.2,0.1
5,4427,-122.8979412,43.36645981,Culvert,Unknown,108847.2,0.1
5,4427,-122.8939803,43.36752541,Culvert,Unknown,108847.2,0.1
5,4427,-122.899852,43.3659175,Culvert,Unknown,108847.2,0.1
5,4437,-123.254957,43.40384604,Culvert,Partial,108847.2,0.5
5,4443,-122.6367968,43.46064825,Culvert,Blocked,108847.2,0.1
5,4462,-123.0174805,43.37643124,Culvert,Blocked,108847.2,0.1
5,4462,-123.0191435,43.37736987,Culvert,Blocked,108847.2,0.1
5,4493,-123.2742427,43.38954826,Culvert,Partial,108847.2,0.5
5,4497,-123.1420772,43.30303306,Culvert,Partial,108847.2,0.5
5,4503,-122.888909,43.21992109,Falls,UnkAnad,455041.93,0.5
5,4545,-122.6641694,43.47999364,Culvert,Blocked,108847.2,0.1
5,4562,-122.6214419,43.48403393,Culvert,Blocked,108847.2,0.1
5,4575,-122.751167,43.4767747,Culvert,Blocked,108847.2,0.1
5,4575,-122.7567239,43.47932324,Culvert,Blocked,108847.2,0.1
5,4579,-123.0160451,43.35517209,Culvert,Partial,108847.2,0.5
5,4610,-122.8768886,43.51683947,Culvert,Blocked,108847.2,0.1
5,4619,-122.6149149,43.56597679,Falls,Unknown,455041.93,0.5
5,4643,-122.878369,43.46216926,Bridge,Passable,370171,1
5,4733,-123.3548724,43.33803085,Culvert,Passable,108847.2,1
5,4745,-122.7407121,43.3571759,Falls,UnkAnad,455041.93,0.5
5,4752,-122.9394121,43.19607195,Falls,Unknown,455041.93,0.5
5,4795,-123.2103011,43.37771929,Culvert,Blocked,108847.2,0.1
5,4908,-122.9018577,43.49978204,Culvert,Blocked,108847.2,0.1
5,4946,-123.0856343,43.20854608,Culvert,Blocked,108847.2,0.1
5,4993,-122.9969515,43.26887051,Culvert,Blocked,108847.2,0.1
5,5236,-122.6870313,43.38008185,Culvert,Blocked,108847.2,0.1
5,5242,-123.3355245,43.33538288,Bridge,Passable,370171,1
5,5244,-123.1473299,43.26548245,Culvert,Blocked,108847.2,0.1
5,5280,-122.8997042,43.40418464,Bridge,Passable,370171,1
5,5477,-123.1130497,43.2500196,Culvert,Partial,108847.2,0.5
