"esu_returns_invest","esu_returns_baseline","esu_var_invest","esu_var_baseline"
1591329.164,186948.641,6.0663616883754e+19,1955390175080248320
499363.93,186948.641,5212756079291942912,1955390175080248320
647106.879,186948.641,11200506463421483008,1955390175080248320
720705.481,186948.641,14677964627224807424,1955390175080248320
217788.26,186948.641,2422814592185840128,1955390175080248320
1571493.927,186948.641,5.9639125644165e+19,1955390175080248320
469954.841,186948.641,3807841142747056640,1955390175080248320
711212.017,186948.641,12450092744907458560,1955390175080248320
471647.919,186948.641,6434847716774340608,1955390175080248320
311473.623,186948.641,2557931388043340800,1955390175080248320
297370.109,186948.641,2572482190645633536,1955390175080248320
1298458.601,186948.641,41355009712155230208,1955390175080248320
1896912.351,186948.641,54444473993421758464,1955390175080248320
1834691.716,186948.641,68653624787605913600,1955390175080248320
1400494.896,186948.641,39531471732217503744,1955390175080248320
446207.371,186948.641,3833985368094793216,1955390175080248320
1146528.958,186948.641,33667814030286327808,1955390175080248320
1877476.996,186948.641,73815920834067791872,1955390175080248320
1528000.025,186948.641,80893841137640079360,1955390175080248320
1246401.72,186948.641,39801498055480795136,1955390175080248320
1423614.474,186948.641,42785431071977725952,1955390175080248320
1331724.123,186948.641,44173912777196290048,1955390175080248320
362054.77,186948.641,3004287782595685888,1955390175080248320
1528058.369,186948.641,4.9578463757422e+19,1955390175080248320
227219.591,186948.641,3.231859458605e+18,1955390175080248320
1873997.249,186948.641,89213024911422767104,1955390175080248320
1715340.987,186948.641,5.8616038436278e+19,1955390175080248320
296269.365,186948.641,2773429371191313920,1955390175080248320
233325.441,186948.641,3120332908305067520,1955390175080248320
498662.931,186948.641,5327745486551884800,1955390175080248320
542414.661,186948.641,5874540851774830592,1955390175080248320
641150.873,186948.641,16949089771895820288,1955390175080248320
1607231.243,186948.641,60051495291980750848,1955390175080248320
544502.037,186948.641,4881449962401846272,1955390175080248320
1446950.614,186948.641,41825006682662821888,1955390175080248320
569501.106,186948.641,5833260642473288704,1955390175080248320
501756.577,186948.641,5365359120693348352,1955390175080248320
