StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,7769,-124.1566036,43.6777275,Culvert,Unknown,108847.2,0.1
4,7797,-123.4346749,43.79836432,Culvert,Blocked,108847.2,0.1
4,7983,-124.1651536,43.67432211,Culvert,Unknown,108847.2,0.1
4,7987,-123.4356167,43.80724083,Culvert,Passable,108847.2,1
4,8030,-123.6014159,43.64904878,Culvert,Unknown,108847.2,0.1
4,8038,-123.58174,43.77486416,Culvert,Partial,108847.2,0.5
4,8041,-124.0732453,43.68343041,Bridge,Passable,370171,1
4,8058,-124.1471697,43.68481829,Culvert,Unknown,108847.2,0.1
5,8502,-123.525443,43.74708928,Culvert,Blocked,108847.2,0.1
5,8523,-123.525478,43.74417478,Culvert,Blocked,108847.2,0.1
5,8558,-123.6084093,43.84251977,Culvert,Partial,108847.2,0.5
5,8574,-123.6696601,43.83939674,Culvert,UnkAnad,108847.2,0.1
5,8606,-123.8025263,43.87566222,Falls,UnkAnad,455041.93,0.5
5,8621,-123.5891501,43.82240706,Culvert,Unknown,108847.2,0.1
5,8684,-123.6828326,43.83005101,Culvert,UnkAnad,108847.2,0.1
5,8687,-123.4719154,43.75761589,Culvert,Partial,108847.2,0.5
5,8687,-123.4817042,43.75443067,Culvert,Blocked,108847.2,0.1
5,8687,-123.4826608,43.75359218,Culvert,Partial,108847.2,0.5
5,8689,-123.5240352,43.75045762,Culvert,Blocked,108847.2,0.1
5,8695,-123.8780422,43.89020844,Culvert,Partial,108847.2,0.5
5,8696,-123.77314,43.57213151,Culvert,Blocked,108847.2,0.1
5,8709,-124.097353,43.64771579,Culvert,Passable,108847.2,1
5,8733,-123.6646334,43.83704003,Culvert,UnkAnad,108847.2,0.1
5,8744,-123.5177642,43.76185816,Culvert,Blocked,108847.2,0.1
5,8747,-123.7933316,43.56649391,Culvert,Partial,108847.2,0.5
5,8821,-123.8504667,43.88535636,Culvert,Partial,108847.2,0.5
5,9204,-123.7260389,43.85620507,Culvert,UnkAnad,108847.2,0.1
5,9280,-123.7703928,43.5716719,Culvert,Blocked,108847.2,0.1
5,9295,-123.4707568,43.77002277,Culvert,Passable,108847.2,1
5,9335,-123.7955017,43.56883655,Culvert,Blocked,108847.2,0.1
5,9335,-123.7931723,43.56678414,Culvert,Blocked,108847.2,0.1
5,9410,-123.7866071,43.59118445,Culvert,UnkAnad,108847.2,0.1
5,9410,-123.7833287,43.59725781,Culvert,Partial,108847.2,0.5
5,10089,-123.5971341,43.75362634,Culvert,Partial,108847.2,0.5
5,10375,-123.7799777,43.5703218,TideGate,Blocked,77617.39,0.1
5,10515,-123.5209499,43.75655987,Culvert,Blocked,108847.2,0.1
5,10731,-123.7929643,43.56615491,Culvert,Blocked,108847.2,0.1
5,10801,-123.4295827,43.80303171,Culvert,Blocked,108847.2,0.1
5,11016,-123.9946617,43.69228381,Culvert,Unknown,108847.2,0.1
5,11562,-123.5224021,43.75309788,Culvert,Blocked,108847.2,0.1
5,11614,-123.7435393,43.84365829,Culvert,UnkAnad,108847.2,0.1
5,11798,-123.787421,43.54732852,Culvert,Blocked,108847.2,0.1
5,12225,-123.5222124,43.74583791,Culvert,Blocked,108847.2,0.1
5,12225,-123.5222446,43.7456909,Culvert,Blocked,108847.2,0.1
5,12530,-123.5440192,43.74864678,CascadeGradientVelocity,Blocked,455041.93,0.1
5,14502,-124.1141817,43.74429058,Culvert,Unknown,108847.2,0.1
5,14562,-123.4447492,43.79831099,Culvert,Blocked,108847.2,0.1
6,15902,-123.7866071,43.59118445,Culvert,UnkAnad,108847.2,0.1
6,15927,-123.7934893,43.88885915,Falls,UnkAnad,455041.93,0.5
6,16017,-123.4817042,43.75443067,Culvert,Blocked,108847.2,0.1
6,16483,-123.430928,43.80390587,Culvert,Blocked,108847.2,0.1
6,17202,-123.4719154,43.75761589,Culvert,Partial,108847.2,0.5
6,17272,-123.4826608,43.75359218,Culvert,Partial,108847.2,0.5
6,17272,-123.4808889,43.75191427,Culvert,Blocked,108847.2,0.1
6,18256,-123.4736041,43.77119894,Culvert,Blocked,108847.2,0.1
6,18958,-123.4771593,43.77171048,Culvert,Blocked,108847.2,0.1
6,18987,-123.4791733,43.7724646,Culvert,Blocked,108847.2,0.1
7,19567,-123.4849319,43.7760233,Culvert,Blocked,108847.2,0.1
7,20075,-123.4808889,43.75191427,Culvert,Blocked,108847.2,0.1
7,20100,-123.4834892,43.77562942,Culvert,Blocked,108847.2,0.1
7,20104,-123.4787029,43.75144416,Culvert,Blocked,108847.2,0.1
