StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,2484,-123.4960536,43.69541413,Culvert,UnkAnad,108847.2,0.1
4,2484,-123.4938856,43.70942588,Culvert,Partial,108847.2,0.5
4,2484,-123.4931492,43.71222132,Culvert,Partial,108847.2,0.5
4,2484,-123.4923353,43.71353799,Culvert,Partial,108847.2,0.5
4,2484,-123.4915852,43.71732787,Culvert,Blocked,108847.2,0.1
4,2484,-123.4920171,43.7143829,Culvert,Blocked,108847.2,0.1
4,2484,-123.4929962,43.71255869,Culvert,Blocked,108847.2,0.1
4,2484,-123.4994138,43.6922328,Culvert,Partial,108847.2,0.5
4,2484,-123.4979966,43.69417029,Culvert,Passable,108847.2,1
4,2484,-123.491718,43.72112704,Culvert,Passable,108847.2,1
4,2490,-123.427904,43.43271809,Culvert,Partial,108847.2,0.5
4,2492,-123.4204031,43.61600095,CascadeGradientVelocity,Partial,455041.93,0.5
4,2492,-123.4750737,43.6383671,Culvert,Passable,108847.2,1
4,2492,-123.4750656,43.6383851,Culvert,Passable,108847.2,1
4,2492,-123.4750581,43.63839487,Culvert,Passable,108847.2,1
4,2492,-123.4676102,43.63972099,Culvert,Passable,108847.2,1
4,2494,-123.3193608,43.47635251,Culvert,Passable,108847.2,1
4,2494,-123.3502682,43.48387666,Bridge,Passable,370171,1
4,2494,-123.3343126,43.47947963,Culvert,Partial,108847.2,0.5
4,2494,-123.3530738,43.48495749,Culvert,Blocked,108847.2,0.1
4,2494,-123.3530738,43.48495749,Culvert,Partial,108847.2,0.5
4,2494,-123.3209154,43.47724042,Culvert,Partial,108847.2,0.5
4,2495,-123.204106,43.74534012,Culvert,Passable,108847.2,1
4,2496,-123.0805417,43.40240787,Falls,UnkAnad,455041.93,0.5
4,2496,-123.1114496,43.40999757,Culvert,Passable,108847.2,1
4,2496,-123.1127647,43.41042849,Culvert,Partial,108847.2,0.5
4,2498,-123.5591255,43.35599789,Culvert,Blocked,108847.2,0.1
4,2499,-123.4164234,43.453194,Culvert,Unknown,108847.2,0.1
4,2500,-123.3024686,43.41551276,Culvert,Partial,108847.2,0.5
4,2500,-123.3039803,43.41832444,Culvert,Blocked,108847.2,0.1
4,2501,-123.1634579,43.61158496,Culvert,Partial,108847.2,0.5
4,2509,-123.1852736,43.54068731,Culvert,Passable,108847.2,1
4,2518,-123.0755167,43.51090072,Culvert,Blocked,108847.2,0.1
4,2521,-123.4728269,43.61267293,Culvert,Partial,108847.2,0.5
4,2525,-123.6436921,43.38413338,Culvert,Partial,108847.2,0.5
4,2527,-123.2885568,43.62249102,Culvert,Partial,108847.2,0.5
4,2529,-123.1058488,43.49211713,Falls,UnkAnad,455041.93,0.5
4,2529,-123.1059606,43.493518,Falls,UnkAnad,455041.93,0.5
4,2529,-123.1054021,43.49703002,Culvert,Blocked,108847.2,0.1
4,2529,-123.1090909,43.48086626,Culvert,Blocked,108847.2,0.1
4,2529,-123.1336619,43.47136908,Culvert,Passable,108847.2,1
4,2531,-123.3195643,43.70286025,Culvert,Unknown,108847.2,0.1
4,2531,-123.3258735,43.71025646,Culvert,Unknown,108847.2,0.1
4,2531,-123.3258735,43.71025646,Culvert,Unknown,108847.2,0.1
4,2531,-123.3183333,43.70175307,Culvert,Unknown,108847.2,0.1
4,2531,-123.3172269,43.70034736,Culvert,Blocked,108847.2,0.1
