StrmLev,stream_ID,fpbFtrID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
4,3487,5604,-123.9333373,43.57229795,Falls,Partial,455041.93,0.5
4,3493,29020,-123.6718727,43.3363351,Culvert,UnkAnad,108847.2,0.1
4,3493,29189,-123.6718727,43.3363351,Culvert,UnkAnad,108847.2,0.1
4,3497,4029,-124.2826645,43.26045489,Falls,Blocked,455041.93,0.1
4,3499,36669,-123.9452,43.586781,Bridge,Unknown,370171,0.1
4,3527,8657,-123.8290524,43.2823098,CascadeGradientVelocity,Unknown,455041.93,0.1
4,3538,28635,-123.8239622,43.28186092,Falls,Unknown,455041.93,0.5
4,3566,23905,-123.7960632,43.38343992,Culvert,Blocked,108847.2,0.1
4,3570,5011,-124.052465,43.48036877,Culvert,Partial,108847.2,0.5
4,3570,7108,-124.0543282,43.4779786,Culvert,Passable,108847.2,1
4,3572,39851,-124.1556088,43.33694827,TideGate,UnkAnad,77617.39,0.5
4,3585,23904,-123.8985545,43.51177004,Culvert,Unknown,108847.2,0.1
4,3591,2734,-123.8468281,43.2599624,Culvert,UnkAnad,108847.2,0.1
4,3593,38637,-123.9207,43.582611,Bridge,Unknown,370171,0.1
4,3605,29013,-123.657108,43.35427759,Culvert,Unknown,108847.2,0.1
4,3605,29188,-123.657108,43.35427759,Culvert,Unknown,108847.2,0.1
4,3609,2751,-124.1227516,43.32750097,Culvert,UnkAnad,108847.2,0.1
4,3624,5609,-124.1174276,43.30080729,Falls,Blocked,455041.93,0.1
4,3625,39813,-124.183764,43.46675799,TideGate,UnkAnad,77617.39,0.5
4,3639,29529,-123.9799889,43.58388762,Culvert,Passable,108847.2,1
4,3685,24886,-124.1573782,43.38059501,Culvert,Blocked,108847.2,0.1
4,3743,28640,-123.7722419,43.27581921,Falls,UnkAnad,455041.93,0.5
4,3759,5009,-124.0469503,43.43755456,Culvert,Blocked,108847.2,0.1
4,4014,3988,-124.2046204,43.28911627,Dam,Blocked,487195.2,0.1
4,4028,5010,-124.0522546,43.46324914,Culvert,Partial,108847.2,0.5
4,4040,28667,-124.1146451,43.50418545,Falls,UnkAnad,455041.93,0.5
4,4040,28668,-124.1057797,43.50398652,Falls,UnkAnad,455041.93,0.5
4,4040,28669,-124.1037864,43.50350114,Falls,UnkAnad,455041.93,0.5
4,4040,28670,-124.1036088,43.50326513,Falls,UnkAnad,455041.93,0.5
4,4040,28671,-124.1029817,43.50246879,Falls,UnkAnad,455041.93,0.5
4,4046,29036,-123.9813237,43.53837523,Culvert,UnkAnad,108847.2,0.1
4,4046,45405,-123.9872653,43.54129333,CascadeGradientVelocity,Partial,455041.93,0.5
4,4077,9870,-124.0562074,43.45461761,Falls,Unknown,455041.93,0.5
4,4081,24322,-124.0243769,43.44778783,Culvert,Blocked,108847.2,0.1
4,4091,39809,-124.168211,43.48275199,TideGate,UnkAnad,77617.39,0.5
4,4095,39904,-124.223717,43.343466,TideGate,UnkAnad,77617.39,0.5
4,4108,7963,-123.7861166,43.2535394,Falls,Unknown,455041.93,0.5
4,4124,23774,-123.8091833,43.38738028,Culvert,Blocked,108847.2,0.1
4,4136,38737,-124.133836,43.273831,Bridge,Unknown,370171,0.1
4,4151,32733,-124.2046124,43.51007184,Dam,Blocked,487195.2,0.1
4,4163,7100,-124.1592884,43.40540438,Culvert,UnkAnad,108847.2,0.1
4,4175,28637,-123.8326626,43.28294672,Falls,Unknown,455041.93,0.5
4,4176,35688,-124.225336,43.259364,Bridge,Unknown,370171,0.1
4,4176,15623,-124.223597,43.258626,Culvert,Unknown,108847.2,0.1
4,4215,24748,-124.1853417,43.32021208,Culvert,Blocked,108847.2,0.1
4,4223,39808,-124.166233,43.481673,TideGate,UnkAnad,77617.39,0.5
4,4247,44849,-124.0394001,43.48376025,CascadeGradientVelocity,Unknown,455041.93,0.1
4,4247,5012,-124.0394479,43.48042087,Culvert,Partial,108847.2,0.5
4,4302,7962,-123.7978586,43.25857618,Falls,Blocked,455041.93,0.1
4,4318,7964,-123.7739632,43.2534041,Falls,Unknown,455041.93,0.5
4,4335,7107,-124.0534107,43.45308898,Culvert,Passable,108847.2,1
4,4407,28664,-123.8610402,43.27079285,Falls,Blocked,455041.93,0.1
4,4425,28660,-123.9662676,43.51987772,Falls,UnkAnad,455041.93,0.5
4,4431,39807,-124.161496,43.483774,TideGate,UnkAnad,77617.39,0.5
4,4531,3976,-123.8025495,43.28052101,Falls,UnkAnad,455041.93,0.5
4,4828,9871,-123.9819887,43.50683934,Falls,Unknown,455041.93,0.5
4,4834,28631,-123.8140532,43.3106967,Falls,UnkAnad,455041.93,0.5
4,4933,39905,-124.227173,43.34046,TideGate,UnkAnad,77617.39,0.5
4,4962,8837,-123.9498298,43.46280589,Culvert,Unknown,108847.2,0.1
4,4964,44749,-123.8472407,43.33322102,CascadeGradientVelocity,Partial,455041.93,0.5
4,4969,24982,-123.8841597,43.47348394,Culvert,Passable,108847.2,1
4,4985,24528,-123.9966279,43.47457539,Culvert,Blocked,108847.2,0.1
4,4997,23898,-124.115681,43.34192672,Culvert,Blocked,108847.2,0.1
4,5009,29007,-123.9779565,43.48476832,Culvert,UnkAnad,108847.2,0.1
4,5040,24527,-124.1504442,43.44992167,Culvert,Blocked,108847.2,0.1
4,5073,4507,-124.1280906,43.26636554,Culvert,UnkAnad,108847.2,0.1
4,5073,9868,-124.1284821,43.26654458,Falls,Passable,455041.93,1
4,5074,8838,-123.941084,43.47144008,Culvert,Partial,108847.2,0.5
4,5074,5453,-123.9417439,43.47311043,Falls,Blocked,455041.93,0.1
4,5084,38727,-124.132089,43.417511,Bridge,Unknown,370171,0.1
4,5084,23976,-124.1169052,43.41496609,Culvert,Partial,108847.2,0.5
4,5101,8867,-124.0410048,43.42918211,Culvert,Passable,108847.2,1
4,5142,39836,-124.206496,43.29885,TideGate,UnkAnad,77617.39,0.5
4,5146,3644,-124.1572958,43.2753483,Culvert,Passable,108847.2,1
4,5183,39835,-124.225787,43.341387,TideGate,UnkAnad,77617.39,0.5
4,5195,4437,-124.0510554,43.44417508,Culvert,Unknown,108847.2,0.1
4,5215,39849,-124.16183,43.33162499,TideGate,UnkAnad,77617.39,0.5
4,5215,39850,-124.161654,43.332491,TideGate,UnkAnad,77617.39,0.5
4,5227,5185,-123.6640145,43.34285601,Falls,Blocked,455041.93,0.1
4,5248,36673,-123.932503,43.482528,Bridge,Unknown,370171,0.1
4,5248,10316,-123.9344921,43.48748906,Falls,Blocked,455041.93,0.1
4,5257,3889,-124.1448585,43.41532762,Culvert,Unknown,108847.2,0.1
4,5257,38726,-124.151011,43.414069,Bridge,Unknown,370171,0.1
4,5288,17243,-124.263363,43.266305,Culvert,Unknown,108847.2,0.1
4,5310,5458,-124.1293989,43.27205385,Culvert,Partial,108847.2,0.5
4,5321,33470,-124.209414,43.356058,Bridge,Unknown,370171,0.1
4,5395,28642,-124.0187227,43.48001801,Falls,UnkAnad,455041.93,0.5
4,5481,39853,-124.153676,43.32110699,TideGate,UnkAnad,77617.39,0.5
4,5492,3647,-124.1652873,43.31690709,Culvert,Passable,108847.2,1
4,5921,5456,-123.9186435,43.45541986,Falls,Blocked,455041.93,0.1
4,6003,40014,-124.189054,43.465363,TideGate,UnkAnad,77617.39,0.5
4,6133,14766,-124.2609706,43.27198886,Culvert,UnkAnad,108847.2,0.1
4,6133,40043,-124.261556,43.272025,Culvert,Unknown,108847.2,0.1
4,6205,8918,-124.2588289,43.2804169,Culvert,Passable,108847.2,1
4,6248,7956,-123.814061,43.27486068,Falls,UnkAnad,455041.93,0.5
4,6256,24323,-123.7469682,43.36190402,Culvert,Blocked,108847.2,0.1
4,6289,28994,-124.3023722,43.26029809,Culvert,Unknown,108847.2,0.1
4,6296,39900,-124.225752,43.347035,TideGate,UnkAnad,77617.39,0.5
4,6300,41409,-124.2442151,43.28859585,Culvert,Unknown,108847.2,0.1
4,6313,3953,-124.293519,43.33666923,Dam,UnkAnad,487195.2,0.1
4,6357,29037,-124.0762463,43.32017999,Culvert,UnkAnad,108847.2,0.1
4,6385,45376,-123.8333,43.234,Falls,Blocked,455041.93,0.1
4,6395,5763,-124.0554214,43.35035096,Culvert,Blocked,108847.2,0.1
4,6441,39810,-124.172996,43.484161,TideGate,UnkAnad,77617.39,0.5
4,6477,23898,-124.115681,43.34192672,Culvert,Blocked,108847.2,0.1
4,6492,41394,-124.2266943,43.45283064,Culvert,Unknown,108847.2,0.1
4,6802,5185,-123.6640145,43.34285601,Falls,Blocked,455041.93,0.1
4,6850,9873,-124.1981134,43.52021644,Culvert,Passable,108847.2,1
4,6993,39817,-124.20632,43.49358399,TideGate,UnkAnad,77617.39,0.5
4,7023,24533,-124.2921449,43.31456955,Culvert,Blocked,108847.2,0.1
4,7214,29012,-124.2703033,43.32065073,Culvert,Partial,108847.2,0.5
4,7217,29151,-124.0838067,43.30472966,Dam,Partial,487195.2,0.5
4,7266,13744,-124.229575,43.265336,TideGate,Unknown,77617.39,0.5
4,7293,40127,-124.1442957,43.30772728,Bridge,Unknown,370171,0.1
4,7525,10151,-124.1708283,43.43144282,Culvert,Passable,108847.2,1
4,7718,24774,-124.200405,43.46692148,TideGate,Blocked,77617.39,0.1
4,7756,23523,-124.1756974,43.28410819,Culvert,Blocked,108847.2,0.1
4,7778,39907,-124.159872,43.32796399,TideGate,UnkAnad,77617.39,0.5
4,7799,24534,-123.964379,43.54666909,Culvert,Blocked,108847.2,0.1
4,7816,28643,-124.0180379,43.48061303,Falls,UnkAnad,455041.93,0.5
4,7826,3892,-124.1561626,43.41116345,Culvert,UnkAnad,108847.2,0.1
4,7840,23838,-124.0974034,43.36878103,Culvert,Blocked,108847.2,0.1
4,7867,5014,-124.1543219,43.28328543,Culvert,UnkAnad,108847.2,0.1
4,7889,41387,-124.2237936,43.47226966,Culvert,Unknown,108847.2,0.1
4,7895,24501,-124.1551637,43.44747808,Culvert,Blocked,108847.2,0.1
4,7914,24856,-124.0759527,43.41932709,Culvert,Blocked,108847.2,0.1
4,7968,18169,-124.192296,43.34807724,Dam,Unknown,487195.2,0.1
5,8421,24795,-123.9721601,43.60831969,Culvert,Blocked,108847.2,0.1
5,8431,10153,-124.139963,43.47645921,Culvert,Passable,108847.2,1
5,8453,4451,-124.1628146,43.46508702,Culvert,UnkAnad,108847.2,0.1
5,8453,24521,-124.1578367,43.46409183,Culvert,Partial,108847.2,0.5
5,8453,5534,-124.1456057,43.46485243,Falls,Blocked,455041.93,0.1
5,8545,2751,-124.1227516,43.32750097,Culvert,UnkAnad,108847.2,0.1
5,8556,39826,-124.175658,43.457314,TideGate,UnkAnad,77617.39,0.5
5,8607,29482,-123.939714,43.56008206,Culvert,Passable,108847.2,1
5,8644,39823,-124.189289,43.45894699,TideGate,UnkAnad,77617.39,0.5
5,8652,39827,-124.173299,43.45723,TideGate,UnkAnad,77617.39,0.5
5,8853,39824,-124.185535,43.45887899,TideGate,UnkAnad,77617.39,0.5
5,8867,39825,-124.178801,43.458328,TideGate,UnkAnad,77617.39,0.5
5,9838,39908,-124.14627,43.33338499,TideGate,UnkAnad,77617.39,0.5
5,9876,23774,-123.8091833,43.38738028,Culvert,Blocked,108847.2,0.1
5,9879,23520,-123.9042954,43.43301645,Culvert,Unknown,108847.2,0.1
5,9977,34990,-124.1226,43.487,Bridge,Unknown,370171,0.1
5,10521,15623,-124.223597,43.258626,Culvert,Unknown,108847.2,0.1
5,10526,28660,-123.9662676,43.51987772,Falls,UnkAnad,455041.93,0.5
5,10771,5453,-123.9417439,43.47311043,Falls,Blocked,455041.93,0.1
5,10939,34991,-124.139075,43.480767,Bridge,Unknown,370171,0.1
5,11029,29007,-123.9779565,43.48476832,Culvert,UnkAnad,108847.2,0.1
5,11268,24500,-124.289419,43.31698417,Culvert,Blocked,108847.2,0.1
5,11398,44749,-123.8472407,43.33322102,CascadeGradientVelocity,Partial,455041.93,0.5
5,11403,17242,-124.207294,43.314819,Culvert,Unknown,108847.2,0.1
5,11535,45405,-123.9872653,43.54129333,CascadeGradientVelocity,Partial,455041.93,0.5
5,11547,23976,-124.1169052,43.41496609,Culvert,Partial,108847.2,0.5
5,11585,24524,-124.1146421,43.41121394,Culvert,Blocked,108847.2,0.1
5,11614,39848,-124.158626,43.33340499,TideGate,UnkAnad,77617.39,0.5
5,11622,39828,-124.17062,43.45655199,TideGate,UnkAnad,77617.39,0.5
6,11654,24795,-123.9721601,43.60831969,Culvert,Blocked,108847.2,0.1
6,11908,23774,-123.8091833,43.38738028,Culvert,Blocked,108847.2,0.1
7,12438,45406,-123.9588877,43.6249458,CascadeGradientVelocity,Blocked,455041.93,0.1
6,12784,45406,-123.9588877,43.6249458,CascadeGradientVelocity,Blocked,455041.93,0.1
6,12834,24521,-124.1578367,43.46409183,Culvert,Partial,108847.2,0.5
