StrmLev,stream_ID,fpbFtrID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
3,568,6518,-124.0721086,43.0397912,Falls,Blocked,455041.93,0.1
3,572,27550,-124.1036166,42.84989004,Culvert,UnkAnad,108847.2,0.1
3,576,6934,-124.2229406,43.00770917,Dam,UnkAnad,487195.2,0.1
3,580,15625,-123.894662,43.006473,Culvert,Unknown,108847.2,0.1
3,587,9753,-124.1063451,43.14895549,Culvert,Passable,108847.2,1
3,600,35578,-124.075939,43.2164,Bridge,Unknown,370171,0.1
3,600,2711,-124.0775692,43.2499181,Culvert,UnkAnad,108847.2,0.1
3,601,2741,-123.975747,43.28652653,Culvert,UnkAnad,108847.2,0.1
3,601,2749,-123.9870839,43.27031071,Culvert,UnkAnad,108847.2,0.1
3,601,28138,-123.9785863,43.28428018,Culvert,Partial,108847.2,0.5
3,607,35013,-124.165417,42.957517,Bridge,Unknown,370171,0.1
3,608,27537,-124.0399714,43.03294545,Culvert,Partial,108847.2,0.5
3,610,18975,-124.1353741,43.16756095,Dam,Unknown,487195.2,0.1
3,635,44850,-124.065452,42.69893572,CascadeGradientVelocity,Partial,455041.93,0.5
3,637,1882,-123.7414145,42.97772779,Bridge,Passable,370171,1
3,639,35015,-124.226489,42.976514,Bridge,Unknown,370171,0.1
3,644,33053,-124.227078,43.173233,Bridge,Unknown,370171,0.1
3,644,3638,-124.2073421,43.14544981,Culvert,Passable,108847.2,1
3,647,7104,-123.9625659,43.0137747,Culvert,UnkAnad,108847.2,0.1
3,647,24788,-123.9385501,43.03863878,Culvert,Blocked,108847.2,0.1
3,647,29349,-123.9627211,43.01366052,Dam,Partial,487195.2,0.5
3,651,9040,-124.156914,43.11189271,Culvert,Partial,108847.2,0.5
3,653,12260,-124.3220824,43.03818982,Culvert,UnkAnad,108847.2,0.1
3,657,17266,-123.74138,42.979105,Culvert,Unknown,108847.2,0.1
3,660,4497,-124.1082005,43.1470997,Culvert,UnkAnad,108847.2,0.1
3,660,45404,-124.1141922,43.15108968,Falls,Blocked,455041.93,0.1
3,662,9750,-124.2121413,43.10572322,Culvert,Passable,108847.2,1
3,667,5501,-124.1679967,43.0355171,Culvert,Passable,108847.2,1
3,669,16388,-123.880073,43.000569,Culvert,Unknown,108847.2,0.1
3,671,32913,-123.704317,43.008422,Bridge,Unknown,370171,0.1
3,679,34972,-124.12595,43.088292,Bridge,Unknown,370171,0.1
3,680,8029,-124.1225174,42.73465524,Falls,Blocked,455041.93,0.1
3,686,24508,-123.8760775,42.86928523,Culvert,Partial,108847.2,0.5
3,688,3575,-123.69357,43.06092943,Culvert,Unknown,108847.2,0.1
3,688,7112,-123.7135625,43.05764238,Culvert,Partial,108847.2,0.5
3,708,4505,-124.0262662,43.28452568,Culvert,Blocked,108847.2,0.1
3,715,12403,-124.097778,43.18356388,Falls,UnkAnad,455041.93,0.5
3,715,9911,-124.0938896,43.18417866,Culvert,Passable,108847.2,1
3,811,12263,-124.0854021,43.02009933,Falls,UnkAnad,455041.93,0.5
3,819,27540,-124.0464869,42.83899042,Culvert,UnkAnad,108847.2,0.1
3,819,27541,-124.0482906,42.83834723,Culvert,UnkAnad,108847.2,0.1
3,834,15804,-123.700381,43.010015,Culvert,Unknown,108847.2,0.1
3,834,1303,-123.6844546,43.00226104,Culvert,Blocked,108847.2,0.1
3,834,1547,-123.6798071,42.99630595,Culvert,Blocked,108847.2,0.1
3,834,1549,-123.6754343,42.98951197,Culvert,Blocked,108847.2,0.1
3,838,3977,-124.0616793,43.07821402,Falls,UnkAnad,455041.93,0.5
3,838,27882,-124.0599932,43.07679735,Falls,UnkAnad,455041.93,0.5
3,838,34975,-124.070064,43.083953,Bridge,Unknown,370171,0.1
3,838,43276,-124.055,43.076,Culvert,Unknown,108847.2,0.1
3,838,6055,-124.0465592,43.07373216,Falls,Blocked,455041.93,0.1
3,838,43274,-124.0549,43.076,Culvert,Passable,108847.2,1
3,847,6408,-123.927708,43.02227647,Culvert,Unknown,108847.2,0.1
3,848,17264,-123.803804,42.964188,Culvert,Unknown,108847.2,0.1
3,860,1207,-123.6624284,43.07255275,Culvert,Blocked,108847.2,0.1
3,860,1208,-123.6630043,43.07271615,Culvert,Blocked,108847.2,0.1
3,866,4498,-124.2053199,43.01276523,Culvert,Blocked,108847.2,0.1
3,876,5504,-124.1590961,43.05922824,Culvert,Passable,108847.2,1
3,887,39898,-124.34234,43.139583,TideGate,UnkAnad,77617.39,0.5
3,892,14159,-123.990054,43.017972,Culvert,Unknown,108847.2,0.1
3,894,30057,-123.9778935,42.81010651,Culvert,Partial,108847.2,0.5
3,899,8437,-124.1595006,42.96534289,Culvert,Blocked,108847.2,0.1
3,904,16908,-123.973745,43.015727,Culvert,Unknown,108847.2,0.1
3,905,45400,-123.9461184,43.01174823,Culvert,UnkAnad,108847.2,0.1
3,914,15627,-123.814365,42.966422,Culvert,Unknown,108847.2,0.1
3,915,12261,-123.8844365,43.29814932,Falls,Unknown,455041.93,0.5
3,915,44742,-123.8840389,43.29905901,Falls,Blocked,455041.93,0.1
3,920,34504,-123.854731,42.962281,Bridge,Unknown,370171,0.1
3,924,24502,-124.1974741,42.94371061,Culvert,Blocked,108847.2,0.1
3,931,9747,-124.1820646,43.08904048,Culvert,Passable,108847.2,1
3,938,18765,-124.1552734,43.16416168,Dam,Blocked,487195.2,0.1
3,938,23565,-124.1560311,43.16725117,Culvert,Blocked,108847.2,0.1
3,940,5196,-124.1099068,42.69457797,Falls,Blocked,455041.93,0.1
3,950,16390,-123.735724,42.985381,Culvert,Unknown,108847.2,0.1
3,950,6714,-123.7351657,42.98507146,Falls,Unknown,455041.93,0.5
3,963,9037,-124.2289589,43.07910902,Culvert,Partial,108847.2,0.5
3,986,35014,-124.1896,42.9403,Bridge,Unknown,370171,0.1
3,988,30049,-123.9640218,42.84443404,Culvert,Partial,108847.2,0.5
3,994,3617,-124.0720714,43.12363209,Culvert,UnkAnad,108847.2,0.1
3,994,27543,-124.0535872,43.13943082,Culvert,Blocked,108847.2,0.1
3,1011,9751,-124.2114246,43.12134122,Culvert,Passable,108847.2,1
3,1015,24844,-124.0204124,42.69695841,Culvert,Blocked,108847.2,0.1
3,1017,33028,-124.349411,43.132533,Bridge,Unknown,370171,0.1
3,1017,33062,-124.352275,43.132511,Bridge,Unknown,370171,0.1
3,1025,17265,-123.763052,42.968538,Culvert,Unknown,108847.2,0.1
3,1037,10138,-123.6909641,43.05032206,Culvert,Passable,108847.2,1
3,1055,24849,-124.0150452,43.28933333,Culvert,Partial,108847.2,0.5
3,1058,30101,-123.9805327,42.7459474,Culvert,Partial,108847.2,0.5
3,1062,15806,-123.655294,43.057122,Culvert,Unknown,108847.2,0.1
3,1068,3572,-123.6823313,43.09250415,Culvert,Unknown,108847.2,0.1
3,1074,15940,-123.87509,42.993831,Culvert,Unknown,108847.2,0.1
3,1086,6056,-124.1680347,43.05494857,Dam,UnkAnad,487195.2,0.1
3,1113,35022,-124.326936,43.099403,Bridge,Unknown,370171,0.1
3,1134,27545,-124.0938785,43.2082299,Culvert,UnkAnad,108847.2,0.1
3,1134,27546,-124.1008761,43.21736142,Culvert,UnkAnad,108847.2,0.1
3,1134,9909,-124.0851882,43.20066197,Culvert,UnkAnad,108847.2,0.1
3,1134,27547,-124.1023689,43.21879981,Culvert,Partial,108847.2,0.5
3,1134,27584,-124.1094456,43.22245681,Culvert,Partial,108847.2,0.5
3,1140,3895,-124.0576859,43.2381571,Culvert,Partial,108847.2,0.5
3,1187,3973,-124.0675868,42.90240974,Falls,UnkAnad,455041.93,0.5
3,1191,30067,-123.9811937,42.7973521,Culvert,Blocked,108847.2,0.1
3,1223,9866,-124.0938593,42.69104637,Falls,Unknown,455041.93,0.5
3,1381,34518,-123.753031,42.972539,Bridge,Unknown,370171,0.1
3,1414,35562,-123.70785,43.0055,Bridge,Unknown,370171,0.1
3,1421,35020,-124.350514,43.1252,Bridge,Unknown,370171,0.1
3,1421,35691,-124.348919,43.125189,Bridge,Unknown,370171,0.1
3,1424,36422,-124.267119,43.209669,Bridge,Unknown,370171,0.1
3,1459,33575,-124.29065,43.116158,Bridge,Unknown,370171,0.1
3,1465,15939,-123.901271,43.008397,Culvert,Unknown,108847.2,0.1
3,1475,13745,-123.904949,43.010043,Culvert,Unknown,108847.2,0.1
3,1498,4504,-124.0248001,43.28126102,Culvert,Unknown,108847.2,0.1
3,1500,6395,-124.0994926,43.0687744,Culvert,Blocked,108847.2,0.1
3,1501,4923,-124.1391005,42.99559826,Culvert,Partial,108847.2,0.5
3,1510,14161,-123.793556,42.964959,Culvert,Unknown,108847.2,0.1
3,1527,34986,-124.021806,43.290606,Bridge,Unknown,370171,0.1
3,1583,16405,-124.074827,42.890209,Culvert,Unknown,108847.2,0.1
3,1599,24894,-124.2497508,43.15713881,Culvert,Partial,108847.2,0.5
3,1618,7875,-124.2793873,43.10297854,Culvert,Passable,108847.2,1
3,1621,10715,-124.1206093,42.76953969,CascadeGradientVelocity,UnkAnad,455041.93,0.1
3,1628,27869,-123.8745335,43.29554534,Falls,Blocked,455041.93,0.1
3,1637,16389,-123.794684,42.964668,Culvert,Unknown,108847.2,0.1
3,1640,30089,-124.062811,42.71054941,Culvert,Partial,108847.2,0.5
3,1642,29442,-123.7404761,42.97885345,Falls,Unknown,455041.93,0.5
3,1685,35539,-123.728431,42.993261,Bridge,Unknown,370171,0.1
3,1707,2733,-124.1154515,42.90469136,Culvert,Unknown,108847.2,0.1
3,1707,6648,-124.1124979,42.90485113,Culvert,Partial,108847.2,0.5
3,1715,16910,-123.742349,42.978318,Culvert,Unknown,108847.2,0.1
3,1722,24541,-123.9990687,42.82910635,Culvert,Blocked,108847.2,0.1
3,1736,6394,-124.0910146,43.0768657,Culvert,Unknown,108847.2,0.1
3,1748,27869,-123.8745335,43.29554534,Falls,Blocked,455041.93,0.1
3,1785,29410,-124.3491535,43.16796578,TideGate,UnkAnad,77617.39,0.5
3,1848,8861,-124.2897649,43.11196635,Culvert,Passable,108847.2,1
3,1848,44825,-124.291545,43.11101022,CascadeGradientVelocity,Blocked,455041.93,0.1
3,1925,44826,-124.0644469,42.90472678,CascadeGradientVelocity,Partial,455041.93,0.5
3,1950,44737,-124.2285421,43.07755253,Culvert,Partial,108847.2,0.5
