StrmLev,stream_ID,fpbLong,fpbLat,fpbFtrTy,fpbFPasSta,cost,pass_score
3,435,-123.867235,45.734593,TideGate,UnkAnad,77617.39,0.5
3,435,-123.8475064,45.73088648,Culvert,Unknown,108847.2,0.1
3,435,-123.8555927,45.72996504,Culvert,Partial,108847.2,0.5
3,437,-123.9326916,45.65797598,Culvert,UnkAnad,108847.2,0.1
3,437,-123.9340008,45.65309084,Culvert,Partial,108847.2,0.5
3,437,-123.9381207,45.64273095,Culvert,Partial,108847.2,0.5
3,446,-123.7122886,45.84627769,Culvert,Unknown,108847.2,0.1
3,446,-123.7196332,45.84849981,Culvert,Unknown,108847.2,0.1
3,446,-123.7034312,45.81814759,Falls,UnkAnad,455041.93,0.5
3,446,-123.7070633,45.82617991,Culvert,Blocked,108847.2,0.1
3,446,-123.7067118,45.83849217,Culvert,Blocked,108847.2,0.1
3,446,-123.7062373,45.82214887,Falls,Blocked,455041.93,0.1
3,446,-123.7025379,45.81959096,Falls,Blocked,455041.93,0.1
3,446,-123.7032114,45.81839904,Culvert,Passable,108847.2,1
3,446,-123.7063731,45.82738005,Culvert,Partial,108847.2,0.5
3,446,-123.6948359,45.81561777,Bridge,Passable,370171,1
3,446,-123.7114513,45.84471069,Bridge,Passable,370171,1
3,446,-123.7067053,45.8362549,Bridge,Passable,370171,1
3,446,-123.7031566,45.82037222,Bridge,Passable,370171,1
3,448,-123.837797,45.679808,Bridge,Unknown,370171,0.1
3,448,-123.7897694,45.66343063,Falls,Blocked,455041.93,0.1
3,456,-123.8366748,45.75250847,Culvert,Blocked,108847.2,0.1
3,457,-123.7806565,45.81525922,Culvert,Passable,108847.2,1
3,459,-123.4629947,45.907366,Culvert,UnkAnad,108847.2,0.1
3,459,-123.4593586,45.90928135,Culvert,UnkAnad,108847.2,0.1
3,462,-123.433489,46.0071,Bridge,Unknown,370171,0.1
3,463,-123.6481444,45.72230934,Culvert,Unknown,108847.2,0.1
3,463,-123.6529439,45.73348426,Culvert,Unknown,108847.2,0.1
3,463,-123.6531879,45.74663735,Falls,Blocked,455041.93,0.1
3,463,-123.6523252,45.74740078,Culvert,Partial,108847.2,0.5
3,465,-123.7387315,45.87286672,Culvert,Blocked,108847.2,0.1
3,465,-123.7398224,45.86704109,Culvert,Partial,108847.2,0.5
3,466,-123.8282704,45.84459676,Culvert,Unknown,108847.2,0.1
3,466,-123.7897876,45.82584794,Falls,Blocked,455041.93,0.1
3,467,-123.7928988,45.7936318,Culvert,Unknown,108847.2,0.1
3,469,-123.8228463,45.79312518,Culvert,Unknown,108847.2,0.1
3,469,-123.8228387,45.79312109,Culvert,Unknown,108847.2,0.1
3,472,-123.8101537,45.80620462,Falls,Blocked,455041.93,0.1
3,475,-123.8430473,45.68013831,Culvert,Unknown,108847.2,0.1
3,476,-123.707082,45.67981414,Culvert,Passable,108847.2,1
3,478,-123.7205241,45.79052227,Falls,UnkAnad,455041.93,0.5
3,478,-123.71513,45.77333049,Culvert,Blocked,108847.2,0.1
3,480,-123.4140386,45.91686707,Culvert,UnkAnad,108847.2,0.1
3,480,-123.4175763,45.93046592,Culvert,Blocked,108847.2,0.1
3,480,-123.4138985,45.91677077,Culvert,Passable,108847.2,1
3,481,-123.6964429,45.9171421,Falls,Unknown,455041.93,0.5
3,481,-123.6974023,45.91122008,Falls,Unknown,455041.93,0.5
3,481,-123.700639,45.848189,Bridge,Unknown,370171,0.1
3,481,-123.701181,45.86475,Bridge,Unknown,370171,0.1
3,481,-123.6974484,45.91084181,Culvert,Unknown,108847.2,0.1
3,481,-123.6986175,45.91298547,Bridge,Passable,370171,1
3,481,-123.6974497,45.91090124,Culvert,Partial,108847.2,0.5
3,482,-123.8310149,45.76269994,Falls,UnkAnad,455041.93,0.5
3,482,-123.834547,45.761778,Bridge,Unknown,370171,0.1
3,482,-123.8314384,45.76210428,Culvert,Partial,108847.2,0.5
3,482,-123.8314384,45.76210428,Culvert,Partial,108847.2,0.5
3,484,-123.8459871,45.77053099,Culvert,Unknown,108847.2,0.1
3,486,-123.6716946,45.78574548,Culvert,Partial,108847.2,0.5
3,486,-123.663092,45.77612331,Culvert,Blocked,108847.2,0.1
3,486,-123.683066,45.79568979,Bridge,Passable,370171,1
3,486,-123.6767658,45.78848578,Bridge,Passable,370171,1
3,486,-123.6923392,45.80107678,Culvert,Passable,108847.2,1
3,486,-123.6885321,45.80000953,Bridge,Passable,370171,1
3,487,-123.8776339,45.69349254,Culvert,Partial,108847.2,0.5
3,487,-123.878948,45.694411,Culvert,Partial,108847.2,0.5
3,489,-123.7667072,45.81338451,Culvert,Unknown,108847.2,0.1
3,489,-123.7627054,45.81648241,Culvert,Passable,108847.2,1
3,492,-123.75487,45.71776797,Culvert,Unknown,108847.2,0.1
3,493,-123.4949751,45.77702648,Falls,UnkAnad,455041.93,0.5
3,493,-123.5025876,45.7784758,Falls,Unknown,455041.93,0.5
3,493,-123.5214966,45.71776141,Falls,UnkAnad,455041.93,0.5
3,493,-123.5156847,45.72003489,Falls,UnkAnad,455041.93,0.5
3,493,-123.5082382,45.78618769,Culvert,Unknown,108847.2,0.1
3,493,-123.507811,45.78631461,Culvert,Unknown,108847.2,0.1
