"esu_returns_invest","esu_returns_baseline","esu_var_invest","esu_var_baseline"
1348028.143,186948.641,43601310501012815872,1955390175080248320
408214.973,186948.641,8025127673788468224,1955390175080248320
1416338.654,186948.641,43857140223604244480,1955390175080248320
533427.563,186948.641,6971013636076192768,1955390175080248320
1440098.008,186948.641,41535189981464215552,1955390175080248320
1455731.435,186948.641,43452371452386861056,1955390175080248320
1974329.692,186948.641,98774017834369269760,1955390175080248320
1414909.689,186948.641,76237873223944060928,1955390175080248320
1209605.623,186948.641,37841714421488246784,1955390175080248320
1670408.75,186948.641,60868655407579545600,1955390175080248320
1211960.582,186948.641,35013860337231499264,1955390175080248320
1183407.317,186948.641,3.5289379126532e+19,1955390175080248320
559310.055,186948.641,5824924698137519104,1955390175080248320
1252802.753,186948.641,35334857783678189568,1955390175080248320
502951.103,186948.641,4814716466881342464,1955390175080248320
795979.485,186948.641,7012730899526775808,1955390175080248320
1163346.471,186948.641,34628415358119870464,1955390175080248320
1241965.831,186948.641,38882946352351731712,1955390175080248320
619507.038,186948.641,1.9190599892211e+19,1955390175080248320
1164070.185,186948.641,91847949401675317248,1955390175080248320
566146.231,186948.641,6814515291266723840,1955390175080248320
672098.731,186948.641,16423076824455460864,1955390175080248320
1399849.212,186948.641,39951536314343194624,1955390175080248320
259012.467,186948.641,2407888241968423424,1955390175080248320
354376.146,186948.641,4048672945883066880,1955390175080248320
1456411.051,186948.641,39426690133646942208,1955390175080248320
427082.332,186948.641,7546660999141942272,1955390175080248320
279009.41,186948.641,2812823853811889664,1955390175080248320
836114.532,186948.641,31461470846066806784,1955390175080248320
823913.448,186948.641,13429124395135100928,1955390175080248320
728960.999,186948.641,11264606028453935104,1955390175080248320
489777.584,186948.641,5357120710836717568,1955390175080248320
581145.489,186948.641,12503571745695453184,1955390175080248320
1502888.754,186948.641,45714382690164408320,1955390175080248320
478143.115,186948.641,5191231868916451328,1955390175080248320
2074095.546,186948.641,95578457004879233024,1955390175080248320
1093238.284,186948.641,26042786950288482304,1955390175080248320
1405353.397,186948.641,49166626477801562112,1955390175080248320
802538.45,186948.641,16761361528599824384,1955390175080248320
342079.901,186948.641,2803663727419444736,1955390175080248320
1570079.026,186948.641,49283657664218128384,1955390175080248320
840899.648,186948.641,20218964203411804160,1955390175080248320
757635.97,186948.641,16245093650351362048,1955390175080248320
810569.61,186948.641,19288554203895103488,1955390175080248320
1473572.406,186948.641,40455462452914692096,1955390175080248320
311925.12,186948.641,3963131061514244608,1955390175080248320
586640.352,186948.641,1.268056779248e+19,1955390175080248320
1486977.838,186948.641,44527686544919830528,1955390175080248320
546223.517,186948.641,1.0115315564015e+19,1955390175080248320
485560.085,186948.641,6141830631080809472,1955390175080248320
1485403.06,186948.641,44481080634703503360,1955390175080248320
669790.85,186948.641,12703032413781444608,1955390175080248320
610803.243,186948.641,8659870719359009792,1955390175080248320
853338.367,186948.641,14323473679098732544,1955390175080248320
809542.148,186948.641,80604733158462128128,1955390175080248320
294022.178,186948.641,3702546529950402048,1955390175080248320
499549.223,186948.641,5291114881719847936,1955390175080248320
1488156.438,186948.641,44693523052949512192,1955390175080248320
1524365.511,186948.641,56381332710906093568,1955390175080248320
1168614.816,186948.641,1.13833440310314e+20,1955390175080248320
427544.662,186948.641,5207709953859652608,1955390175080248320
459469.289,186948.641,5004860189063176192,1955390175080248320
541133.213,186948.641,6019846887351292928,1955390175080248320
781736.157,186948.641,11573042750833944576,1955390175080248320
1501298.082,186948.641,45297643809899356160,1955390175080248320
1455960.764,186948.641,40781971392749608960,1955390175080248320
459303.959,186948.641,9268474209656623104,1955390175080248320
1718237.021,186948.641,5.7308030262269e+19,1955390175080248320
486090.46,186948.641,5720463024491833344,1955390175080248320
480640.746,186948.641,4303908819339062272,1955390175080248320
1638346.605,186948.641,48728040589867212800,1955390175080248320
1324180.679,186948.641,38433831990595616768,1955390175080248320
580937.68,186948.641,11654190209600485376,1955390175080248320
724278.145,186948.641,12863871275258083328,1955390175080248320
1623286.915,186948.641,45724760246216212480,1955390175080248320
1764217.675,186948.641,64240365850087202816,1955390175080248320
1478641.583,186948.641,53083850049455693824,1955390175080248320
345309.512,186948.641,3506636624312206848,1955390175080248320
1476731.885,186948.641,40519308448700268544,1955390175080248320
488904.001,186948.641,4645422427166132224,1955390175080248320
1531546.42,186948.641,46392145393431420928,1955390175080248320
676905.739,186948.641,12090960563767646208,1955390175080248320
1555266.618,186948.641,45751981329513914368,1955390175080248320
1356813.454,186948.641,45698595723983134720,1955390175080248320
687830.561,186948.641,6957359092589051904,1955390175080248320
494761.27,186948.641,3988789806796418048,1955390175080248320
454503.798,186948.641,4750226444044870656,1955390175080248320
1037636.958,186948.641,86866452367087239168,1955390175080248320
880967.743,186948.641,13371601822295697408,1955390175080248320
444118.18,186948.641,3962105766093322752,1955390175080248320
1192772.932,186948.641,38184733623247618048,1955390175080248320
517731.232,186948.641,4453485553544724480,1955390175080248320
1210167.083,186948.641,34923153543698419712,1955390175080248320
494638.024,186948.641,9.736969990082e+18,1955390175080248320
1164946.959,186948.641,44732262980996382720,1955390175080248320
1487501.375,186948.641,56173908806482542592,1955390175080248320
436939.866,186948.641,3873105234799713792,1955390175080248320
991172.684,186948.641,1.844897580806e+19,1955390175080248320
1480439.574,186948.641,52099092374912712704,1955390175080248320
416471.284,186948.641,3311802761697414656,1955390175080248320
1755548.673,186948.641,7.1835183603352e+19,1955390175080248320
443235.532,186948.641,8315202566973323264,1955390175080248320
320332.328,186948.641,3770479060528442368,1955390175080248320
1569885.372,186948.641,50084694848076513280,1955390175080248320
1775219.351,186948.641,63938621251994157056,1955390175080248320
1219634.201,186948.641,35381825645858508800,1955390175080248320
504960.176,186948.641,10364093770125228032,1955390175080248320
869482.524,186948.641,1.1876942833825e+19,1955390175080248320
1636852.829,186948.641,52350084155296751616,1955390175080248320
551822.383,186948.641,10393152048814460928,1955390175080248320
308281.121,186948.641,3010970193451938304,1955390175080248320
662735.385,186948.641,10142470617805383680,1955390175080248320
1478090.402,186948.641,43600638612721745920,1955390175080248320
437540.935,186948.641,3915358607771126784,1955390175080248320
1554789.246,186948.641,60100545871712346112,1955390175080248320
999061.836,186948.641,1.4959909872522e+19,1955390175080248320
1321985.919,186948.641,42210559113120653312,1955390175080248320
262148.018,186948.641,2461393423045011456,1955390175080248320
444298.629,186948.641,4067839755100988928,1955390175080248320
1572708.713,186948.641,44346420366624325632,1955390175080248320
555077.451,186948.641,7822655764232598528,1955390175080248320
1528541.034,186948.641,56505987632024551424,1955390175080248320
748310.527,186948.641,11390107172891930624,1955390175080248320
346875.044,186948.641,9727844302746075136,1955390175080248320
1536087.743,186948.641,5.6697696915734e+19,1955390175080248320
1318311.544,186948.641,39730557866041057280,1955390175080248320
590966.432,186948.641,31003910650076532736,1955390175080248320
757285.591,186948.641,14309555482950893568,1955390175080248320
582821.614,186948.641,7374691156938210304,1955390175080248320
551066.898,186948.641,7803551412123530240,1955390175080248320
371913.846,186948.641,5690397951035720704,1955390175080248320
661445.046,186948.641,7366482737975968768,1955390175080248320
750548.183,186948.641,15170581663092776960,1955390175080248320
728240.393,186948.641,1.2702804385394e+19,1955390175080248320
1511577.657,186948.641,4.6240425772336e+19,1955390175080248320
471619.049,186948.641,8033394460310269952,1955390175080248320
256417.654,186948.641,3330423335016726528,1955390175080248320
1233185.364,186948.641,37964840259437338624,1955390175080248320
1356258.484,186948.641,39529617110020497408,1955390175080248320
501517.454,186948.641,4438187565072685056,1955390175080248320
1641542.388,186948.641,62119483056506421248,1955390175080248320
594369.748,186948.641,11517934679195090944,1955390175080248320
504742.226,186948.641,3.945976601415e+18,1955390175080248320
1310258.577,186948.641,41064039637121622016,1955390175080248320
712939.061,186948.641,12330192468134389760,1955390175080248320
959291.019,186948.641,28516787310679728128,1955390175080248320
1481263.798,186948.641,49610869628832309248,1955390175080248320
1547624.515,186948.641,48369466548985700352,1955390175080248320
640209.663,186948.641,10480988641768775680,1955390175080248320
483682.37,186948.641,6694373362276517888,1955390175080248320
770601.695,186948.641,11922837845266591744,1955390175080248320
1648064.449,186948.641,56846675716937621504,1955390175080248320
735210.99,186948.641,8955984871260055552,1955390175080248320
1346159.095,186948.641,45080658718527242240,1955390175080248320
1435275.013,186948.641,42957758627126059008,1955390175080248320
611029.557,186948.641,15760741156731609088,1955390175080248320
757805.801,186948.641,13113377639563458560,1955390175080248320
453090.901,186948.641,4183518202043782144,1955390175080248320
661989.537,186948.641,7338505493108676608,1955390175080248320
2035806.459,186948.641,83596244759422271488,1955390175080248320
531037.284,186948.641,6929323226775424000,1955390175080248320
1780167.284,186948.641,65615206649571295232,1955390175080248320
428721.409,186948.641,11681376501336719360,1955390175080248320
1188992.569,186948.641,35777942823211749376,1955390175080248320
1420034.291,186948.641,40943118258625486848,1955390175080248320
682414.018,186948.641,23863457002831196160,1955390175080248320
220126.707,186948.641,2556970812521711616,1955390175080248320
1282139.374,186948.641,41102314300966846464,1955390175080248320
1645534.458,186948.641,4.9937957115362e+19,1955390175080248320
501235.654,186948.641,9295596229334806528,1955390175080248320
712964.179,186948.641,29891295939961786368,1955390175080248320
1698412.022,186948.641,87780671417423544320,1955390175080248320
288698.627,186948.641,2909664057749630976,1955390175080248320
792057.853,186948.641,1.3126144065823e+19,1955390175080248320
501414.994,186948.641,5866476157215438848,1955390175080248320
1026964.369,186948.641,35545816056282484736,1955390175080248320
781392.989,186948.641,21907111580383899648,1955390175080248320
446542.827,186948.641,4155315873305734656,1955390175080248320
1481902.168,186948.641,47628858626815639552,1955390175080248320
707993.061,186948.641,9004779611913958400,1955390175080248320
1706028.918,186948.641,60256536946326839296,1955390175080248320
268645.036,186948.641,2441114698056361472,1955390175080248320
433825.344,186948.641,7934208060528352256,1955390175080248320
752763.467,186948.641,1.5067062136835e+19,1955390175080248320
1831936.447,186948.641,64208156435687071744,1955390175080248320
530140.669,186948.641,5654913183007385600,1955390175080248320
1260132.128,186948.641,37026605647760121856,1955390175080248320
805036.156,186948.641,13891884779561121792,1955390175080248320
212307.832,186948.641,2703778347421537792,1955390175080248320
1262524.448,186948.641,36364161421009502208,1955390175080248320
1481098.067,186948.641,44848359196820840448,1955390175080248320
1141613.411,186948.641,33524550872363081728,1955390175080248320
228535.458,186948.641,3247891219442058752,1955390175080248320
521281.677,186948.641,4466803624812945920,1955390175080248320
239543.416,186948.641,3458495724976485376,1955390175080248320
1580704.958,186948.641,43069268638587437056,1955390175080248320
487822.264,186948.641,9379423014743017472,1955390175080248320
1529534.207,186948.641,47413511775443329024,1955390175080248320
447825.762,186948.641,5323986784018723840,1955390175080248320
1474920.85,186948.641,44047195826742263808,1955390175080248320
1398097.938,186948.641,45238963639129513984,1955390175080248320
511265.937,186948.641,9499577943228684288,1955390175080248320
1593015.939,186948.641,5.1155337717276e+19,1955390175080248320
606179.727,186948.641,5909174396895239168,1955390175080248320
784034.276,186948.641,8.3189705720076e+19,1955390175080248320
1562023.215,186948.641,66892382617163669504,1955390175080248320
273890.304,186948.641,2674167265606810112,1955390175080248320
755598.086,186948.641,13065896671403739136,1955390175080248320
1728198.87,186948.641,65723134266077077504,1955390175080248320
1428939.752,186948.641,39423421064300265472,1955390175080248320
845633.725,186948.641,14051129626596429824,1955390175080248320
611629.86,186948.641,6947862581249029120,1955390175080248320
712826.806,186948.641,7305661161835280384,1955390175080248320
465765.553,186948.641,3873385582807800320,1955390175080248320
608041.228,186948.641,6057765836667327488,1955390175080248320
363733.897,186948.641,4119448103100360192,1955390175080248320
579707.227,186948.641,10269067022052829184,1955390175080248320
559036.309,186948.641,4809776368113494016,1955390175080248320
577650.632,186948.641,7602548636700883968,1955390175080248320
1242077.419,186948.641,36837459318270377984,1955390175080248320
1114543.427,186948.641,4.3733504547904e+19,1955390175080248320
1361337.762,186948.641,47983931505697513472,1955390175080248320
346897.617,186948.641,5222714711906020352,1955390175080248320
553143.238,186948.641,13039828401505519616,1955390175080248320
574479.164,186948.641,9113130339245252608,1955390175080248320
1030271.043,186948.641,22659024184157863936,1955390175080248320
460804.538,186948.641,9378385026941310976,1955390175080248320
489099.414,186948.641,9423439663737446400,1955390175080248320
925347.927,186948.641,12659556054052687872,1955390175080248320
529648.761,186948.641,4249674842393304576,1955390175080248320
1545144.957,186948.641,49537628049630732288,1955390175080248320
1495288.32,186948.641,40687876381351944192,1955390175080248320
276995.788,186948.641,4767505437156845568,1955390175080248320
438068.002,186948.641,3788875075283333632,1955390175080248320
333103.288,186948.641,8190447228951814144,1955390175080248320
1498759.434,186948.641,45932837740028559360,1955390175080248320
474771.395,186948.641,4086366055899480576,1955390175080248320
661940.693,186948.641,11361859956751925248,1955390175080248320
707662.243,186948.641,10854273720740458496,1955390175080248320
1381958.131,186948.641,38553992811649851392,1955390175080248320
486175.996,186948.641,5121151000316898304,1955390175080248320
376201.352,186948.641,5953813693983631360,1955390175080248320
551912.187,186948.641,10369449754062921728,1955390175080248320
1763206.221,186948.641,63137687031172481024,1955390175080248320
1589539.212,186948.641,47694697345169317888,1955390175080248320
621649.778,186948.641,20464120154173898752,1955390175080248320
294619.791,186948.641,3636136849200662016,1955390175080248320
1474289.536,186948.641,44003636800035110912,1955390175080248320
514536.556,186948.641,5742516698418533376,1955390175080248320
505696.277,186948.641,4593451778969310208,1955390175080248320
1365182.534,186948.641,51442328884682440704,1955390175080248320
580740.826,186948.641,12432108134558541824,1955390175080248320
1207647.179,186948.641,3.4697888814978e+19,1955390175080248320
1021986.9,186948.641,19413128779538939904,1955390175080248320
1529494.209,186948.641,49334470005809250304,1955390175080248320
496859.312,186948.641,4215296812249623552,1955390175080248320
624229.618,186948.641,7957523861151590400,1955390175080248320
420290.687,186948.641,3489476929253158400,1955390175080248320
1512643.309,186948.641,41991903915260403712,1955390175080248320
672727.699,186948.641,5574178809558970368,1955390175080248320
255674.556,186948.641,2333819167882304000,1955390175080248320
557111.786,186948.641,4616948253381806080,1955390175080248320
742124.249,186948.641,14127745769621458944,1955390175080248320
793241.506,186948.641,13774057131005861888,1955390175080248320
368354.738,186948.641,5.737409150014e+18,1955390175080248320
920788.06,186948.641,14889619186685392896,1955390175080248320
1420554.29,186948.641,42643465495380918272,1955390175080248320
821048.834,186948.641,81262733017167249408,1955390175080248320
755872.659,186948.641,15225464109785368576,1955390175080248320
738210.721,186948.641,7516960199734406144,1955390175080248320
1790236.857,186948.641,64960051983788769280,1955390175080248320
675222.225,186948.641,10600766159357937664,1955390175080248320
2068531.807,186948.641,94485715053382090752,1955390175080248320
582839.469,186948.641,1.1646209599115e+19,1955390175080248320
421247.552,186948.641,10669075495924617216,1955390175080248320
561264.19,186948.641,19602313025842196480,1955390175080248320
1395896.609,186948.641,38693400262911934464,1955390175080248320
217074.14,186948.641,2509569883936646144,1955390175080248320
787391.396,186948.641,9995312502307631104,1955390175080248320
2135661.345,186948.641,1.83338369975061e+20,1955390175080248320
331056.76,186948.641,2658689292975242752,1955390175080248320
404280.238,186948.641,5080723664290034688,1955390175080248320
1501582.294,186948.641,47420854891671896064,1955390175080248320
465416.476,186948.641,5115059363243851776,1955390175080248320
1558935.165,186948.641,58658136679842406400,1955390175080248320
1535435.491,186948.641,56948720878622097408,1955390175080248320
1561102.375,186948.641,80985327568341417984,1955390175080248320
508067.559,186948.641,8897486560242243584,1955390175080248320
1248634.099,186948.641,4.0443543510224e+19,1955390175080248320
694491.323,186948.641,29119708744083169280,1955390175080248320
1303915.132,186948.641,4.5007400416228e+19,1955390175080248320
1213426.567,186948.641,39166196451936649216,1955390175080248320
665719.796,186948.641,10488132711225358336,1955390175080248320
706457.313,186948.641,12271853405967116288,1955390175080248320
883454.691,186948.641,2.7578015946824e+19,1955390175080248320
552234.188,186948.641,4642063016576950272,1955390175080248320
717462.928,186948.641,12521594225594877952,1955390175080248320
489709.348,186948.641,4282892930972288000,1955390175080248320
1509394.363,186948.641,53041899168238755840,1955390175080248320
1651537.714,186948.641,5.664857006873e+19,1955390175080248320
